latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-27.68237,-56.08588,336.9,0.39,0.44,2026-06-04,1713,N,nominal,2.0NRT,297.26,3.48,D
-10.85592,-46.97969,350.09,0.56,0.51,2026-06-04,1717,N,nominal,2.0NRT,294.57,10.07,D
-27.67827,-56.08646,347.82,0.39,0.44,2026-06-04,1713,N,nominal,2.0NRT,302.18,35.91,D
-11.65782,-51.69104,333.4,0.44,0.38,2026-06-04,1717,N,nominal,2.0NRT,300.61,3.21,D
-27.67918,-56.09459,340.52,0.39,0.44,2026-06-04,1713,N,nominal,2.0NRT,298.22,9.76,D
-11.78984,-52.512,335.71,0.41,0.37,2026-06-04,1717,N,low,2.0NRT,307.65,8.86,D
-27.64771,-56.11142,342.88,0.4,0.44,2026-06-04,1713,N,nominal,2.0NRT,297.71,11.41,D
-11.49758,-50.89698,336.57,0.47,0.4,2026-06-04,1717,N,nominal,2.0NRT,303.94,3.41,D
-27.6436,-56.112,367,0.4,0.44,2026-06-04,1713,N,high,2.0NRT,298.36,11.41,D
-11.35174,-50.05643,331.42,0.53,0.42,2026-06-04,1717,N,nominal,2.0NRT,298.04,8.28,D
-27.64404,-56.11606,355.2,0.4,0.44,2026-06-04,1713,N,nominal,2.0NRT,300.89,11.41,D
-11.49319,-50.89325,330.7,0.47,0.4,2026-06-04,1717,N,nominal,2.0NRT,303.57,3.41,D
-27.63994,-56.11664,367,0.4,0.44,2026-06-04,1713,N,high,2.0NRT,297.05,7.97,D
-10.81138,-47.03018,356.16,0.55,0.51,2026-06-04,1717,N,nominal,2.0NRT,298.84,10.86,D
-27.63949,-56.11257,346.69,0.4,0.44,2026-06-04,1713,N,nominal,2.0NRT,297.38,7.97,D
-10.80573,-47.02597,334,0.55,0.51,2026-06-04,1717,N,nominal,2.0NRT,298.79,14.97,D
-27.64127,-56.12886,334.06,0.4,0.44,2026-06-04,1713,N,low,2.0NRT,307.51,109.04,D
-10.80666,-47.03103,335.42,0.55,0.51,2026-06-04,1717,N,nominal,2.0NRT,298.61,10.86,D
-27.61595,-55.93592,344.48,0.39,0.44,2026-06-04,1713,N,nominal,2.0NRT,299.35,5.76,D
-10.80195,-47.03195,347.48,0.55,0.51,2026-06-04,1717,N,nominal,2.0NRT,299.43,7.62,D
-27.61639,-55.93987,338.7,0.39,0.44,2026-06-04,1713,N,nominal,2.0NRT,295,5.76,D
-10.80286,-47.03688,332.67,0.55,0.51,2026-06-04,1717,N,nominal,2.0NRT,298.12,7.62,D
-27.63672,-56.12537,350.08,0.4,0.44,2026-06-04,1713,N,nominal,2.0NRT,311.91,92.26,D
-27.64112,-56.11488,367,0.4,0.44,2026-06-04,1713,N,high,2.0NRT,299.44,9.37,D
-10.8087,-47.01847,344.64,0.55,0.51,2026-06-04,1717,N,nominal,2.0NRT,298.94,12.92,D
-27.64065,-56.11081,328.15,0.39,0.44,2026-06-04,1713,N,nominal,2.0NRT,296.71,9.37,D
-10.8105,-47.02868,344.42,0.55,0.51,2026-06-04,1717,N,nominal,2.0NRT,299.88,9.7,D
-27.64159,-56.11895,336.41,0.4,0.44,2026-06-04,1713,N,nominal,2.0NRT,296.61,12.09,D
-27.64253,-56.12707,342.03,0.4,0.44,2026-06-04,1713,N,nominal,2.0NRT,298.01,53.36,D
-10.81138,-47.03373,336.18,0.55,0.51,2026-06-04,1717,N,nominal,2.0NRT,296.06,9.7,D
-27.643,-56.13114,333.88,0.4,0.44,2026-06-04,1713,N,nominal,2.0NRT,296.56,53.36,D
-10.80578,-47.02955,335.03,0.55,0.51,2026-06-04,1717,N,nominal,2.0NRT,299.25,9.7,D
-27.61644,-55.93845,347.18,0.39,0.44,2026-06-04,1713,N,nominal,2.0NRT,298.6,11.72,D
-10.80107,-47.03053,336.05,0.55,0.51,2026-06-04,1717,N,nominal,2.0NRT,297.31,7.7,D
-27.63795,-56.12358,332.28,0.4,0.44,2026-06-04,1713,N,nominal,2.0NRT,298.07,12.09,D
-10.80194,-47.03547,345.5,0.55,0.51,2026-06-04,1717,N,nominal,2.0NRT,299.37,7.7,D
-27.63842,-56.12765,367,0.4,0.44,2026-06-04,1713,N,low,2.0NRT,325.34,53.36,D
-10.80079,-47.0565,338.6,0.55,0.51,2026-06-04,1717,N,nominal,2.0NRT,296.66,5.84,D
-27.63385,-56.12416,354.26,0.4,0.44,2026-06-04,1713,N,nominal,2.0NRT,300.39,24.78,D
-11.23829,-49.67076,342.52,0.56,0.43,2026-06-04,1717,N,nominal,2.0NRT,300.27,11.09,D
-27.63432,-56.12822,339,0.4,0.44,2026-06-04,1713,N,nominal,2.0NRT,296.36,10.98,D
-13.47274,-65.65839,334.72,0.53,0.67,2026-06-04,1717,N,nominal,2.0NRT,291.76,4.54,D
-27.54947,-55.44131,329.75,0.54,0.42,2026-06-04,1713,N,nominal,2.0NRT,295.81,2.97,D
-13.33883,-64.53039,330.93,0.45,0.63,2026-06-04,1717,N,nominal,2.0NRT,296.65,3.5,D
-28.11048,-61.18645,330.25,0.4,0.6,2026-06-04,1713,N,nominal,2.0NRT,292.26,2.71,D
-13.33248,-64.52684,327.52,0.45,0.63,2026-06-04,1717,N,nominal,2.0NRT,295.64,4.09,D
-28.01248,-60.79278,328.52,0.38,0.59,2026-06-04,1713,N,nominal,2.0NRT,285.12,4.84,D
-11.92648,-54.09919,334.97,0.38,0.36,2026-06-04,1717,N,low,2.0NRT,305.13,4.69,D
-28.00698,-60.79332,326.04,0.38,0.59,2026-06-04,1713,N,nominal,2.0NRT,286.05,3.25,D
-13.32565,-64.51908,340.65,0.45,0.63,2026-06-04,1717,N,nominal,2.0NRT,295.28,6.33,D
-27.53139,-56.19611,339.84,0.4,0.44,2026-06-04,1713,N,nominal,2.0NRT,298.52,11.31,D
-13.45165,-65.99788,367,0.56,0.69,2026-06-04,1717,N,high,2.0NRT,292.49,8.44,D
-27.53186,-56.2002,341.53,0.4,0.44,2026-06-04,1713,N,nominal,2.0NRT,298.56,5.46,D
-13.45108,-65.99252,330.11,0.56,0.69,2026-06-04,1717,N,nominal,2.0NRT,292.56,8.44,D
-27.53233,-56.20428,325.08,0.4,0.44,2026-06-04,1713,N,low,2.0NRT,295.87,5.46,D
-13.44521,-65.99855,330.34,0.56,0.69,2026-06-04,1717,N,nominal,2.0NRT,291.9,6.92,D
-27.52774,-56.20077,342.31,0.4,0.44,2026-06-04,1713,N,nominal,2.0NRT,304.09,58.61,D
-25.33148,-42.69241,341.91,0.56,0.51,2026-06-04,1713,N,nominal,2.0NRT,291.93,9.76,D
-11.61471,-52.55273,343.24,0.41,0.37,2026-06-04,1717,N,nominal,2.0NRT,303.69,6.93,D
-26.91737,-51.60359,330.43,0.39,0.36,2026-06-04,1713,N,nominal,2.0NRT,289.26,5.22,D
-13.45061,-66.00046,367,0.56,0.69,2026-06-04,1717,N,high,2.0NRT,292.9,17.86,D
-27.33581,-54.7893,333.42,0.5,0.41,2026-06-04,1713,N,nominal,2.0NRT,294.79,4.89,D
-13.45001,-65.99512,343.99,0.56,0.69,2026-06-04,1717,N,nominal,2.0NRT,292.94,17.75,D
-27.81227,-59.39567,338.7,0.62,0.54,2026-06-04,1713,N,nominal,2.0NRT,294.17,5.6,D
-11.35707,-51.13113,332.2,0.46,0.39,2026-06-04,1717,N,nominal,2.0NRT,300.18,4.6,D
-27.29355,-55.25939,339.86,0.53,0.42,2026-06-04,1713,N,nominal,2.0NRT,297.28,5.95,D
-27.71713,-61.19545,343.51,0.4,0.6,2026-06-04,1713,N,nominal,2.0NRT,284.32,4.62,D
-11.35414,-51.13599,338.54,0.46,0.39,2026-06-04,1717,N,nominal,2.0NRT,301.83,4.91,D
-26.85974,-53.15686,330.6,0.43,0.38,2026-06-04,1713,N,nominal,2.0NRT,294.59,2.36,D
-12.46259,-58.47189,339.25,0.53,0.42,2026-06-04,1717,N,nominal,2.0NRT,308.32,13.31,D
-27.23003,-56.23274,333.86,0.4,0.44,2026-06-04,1713,N,nominal,2.0NRT,296.73,3.37,D
-13.21855,-64.40797,334.72,0.44,0.62,2026-06-04,1717,N,nominal,2.0NRT,296.02,3.52,D
-27.11102,-55.32212,333.12,0.53,0.42,2026-06-04,1713,N,nominal,2.0NRT,299.15,5.01,D
-27.22778,-56.23532,342.79,0.4,0.44,2026-06-04,1713,N,nominal,2.0NRT,298.36,5.37,D
-11.35121,-51.14086,330.05,0.46,0.39,2026-06-04,1717,N,low,2.0NRT,300.58,4.71,D
-27.11097,-55.32314,330.5,0.53,0.42,2026-06-04,1713,N,nominal,2.0NRT,298.39,3.44,D
-12.45872,-58.47243,339.01,0.53,0.42,2026-06-04,1717,N,nominal,2.0NRT,307.86,36.25,D
-27.23249,-56.57234,338.97,0.41,0.45,2026-06-04,1713,N,nominal,2.0NRT,295.31,6.27,D
-11.34759,-51.14147,341.08,0.46,0.39,2026-06-04,1717,N,nominal,2.0NRT,299.12,4.71,D
-27.14657,-56.14431,326.68,0.39,0.44,2026-06-04,1713,N,nominal,2.0NRT,294.26,1.56,D
-26.62883,-52.21006,329.86,0.4,0.37,2026-06-04,1713,N,nominal,2.0NRT,293.95,2.35,D
-12.44679,-58.41456,334.03,0.53,0.42,2026-06-04,1717,N,nominal,2.0NRT,302.44,3.54,D
-27.18026,-56.86396,326.56,0.43,0.46,2026-06-04,1713,N,nominal,2.0NRT,293.27,2.02,D
-12.45418,-58.46817,346.98,0.53,0.42,2026-06-04,1717,N,nominal,2.0NRT,305.73,37.65,D
-27.11159,-56.44292,326.27,0.41,0.45,2026-06-04,1713,N,nominal,2.0NRT,295.88,3.43,D
-27.08149,-56.28854,337.19,0.4,0.44,2026-06-04,1713,N,nominal,2.0NRT,296.14,5.96,D
-12.45485,-58.47298,351.21,0.53,0.42,2026-06-04,1717,N,nominal,2.0NRT,314.99,36.25,D
-27.08195,-56.29259,326.3,0.4,0.44,2026-06-04,1713,N,nominal,2.0NRT,295.02,3.54,D
-12.44293,-58.41506,367,0.53,0.42,2026-06-04,1717,N,high,2.0NRT,302.46,24.08,D
-26.65978,-54.21429,332.41,0.47,0.39,2026-06-04,1713,N,nominal,2.0NRT,293.77,5.54,D
-12.44092,-58.40045,349.68,0.52,0.42,2026-06-04,1717,N,nominal,2.0NRT,307.26,26.05,D
-26.65553,-54.21018,332.03,0.47,0.39,2026-06-04,1713,N,nominal,2.0NRT,296.31,7.54,D
-26.65612,-54.21489,339.3,0.47,0.39,2026-06-04,1713,N,nominal,2.0NRT,296.62,5.54,D
-12.44159,-58.40534,354.3,0.53,0.42,2026-06-04,1717,N,nominal,2.0NRT,308.24,46.83,D
-26.65702,-54.21305,349.16,0.47,0.39,2026-06-04,1713,N,nominal,2.0NRT,301.14,18.39,D
-12.44226,-58.41019,347.67,0.53,0.42,2026-06-04,1717,N,nominal,2.0NRT,303.43,46.83,D
-24.54765,-42.46579,335.9,0.6,0.53,2026-06-04,1713,N,nominal,2.0NRT,290.01,7.85,D
-12.45032,-58.46873,346.07,0.53,0.42,2026-06-04,1717,N,nominal,2.0NRT,308.82,53.58,D
-24.5428,-42.46701,343.71,0.6,0.53,2026-06-04,1713,N,nominal,2.0NRT,290.52,7.85,D
-12.43706,-58.40096,339.18,0.52,0.42,2026-06-04,1717,N,nominal,2.0NRT,303.02,26.05,D
-26.41311,-53.06058,332.65,0.42,0.38,2026-06-04,1713,N,nominal,2.0NRT,295.24,2.61,D
-27.23263,-60.78693,343.72,0.37,0.58,2026-06-04,1713,N,nominal,2.0NRT,296.08,3.82,D
-12.4384,-58.4107,349.06,0.53,0.42,2026-06-04,1717,N,nominal,2.0NRT,305.36,46.83,D
-26.75428,-55.90364,328.42,0.56,0.43,2026-06-04,1713,N,nominal,2.0NRT,296.39,4.5,D
-12.43907,-58.41557,357.92,0.53,0.42,2026-06-04,1717,N,nominal,2.0NRT,306.04,24.08,D
-24.5466,-42.46869,341.34,0.6,0.53,2026-06-04,1713,N,nominal,2.0NRT,290.97,10.42,D
-12.44645,-58.46929,341.75,0.53,0.42,2026-06-04,1717,N,nominal,2.0NRT,311.26,53.58,D
-26.77386,-56.07917,326.02,0.38,0.44,2026-06-04,1713,N,low,2.0NRT,296.36,1.63,D
-12.44711,-58.4741,346.12,0.53,0.42,2026-06-04,1717,N,nominal,2.0NRT,314.35,166.82,D
-27.23147,-60.78721,341,0.37,0.58,2026-06-04,1713,N,nominal,2.0NRT,295.52,3.68,D
-26.82763,-56.72802,331.96,0.42,0.45,2026-06-04,1713,N,nominal,2.0NRT,295.71,3.86,D
-11.79613,-54.02293,327.96,0.38,0.36,2026-06-04,1717,N,low,2.0NRT,302.3,3.31,D
-26.82811,-56.7323,337.21,0.42,0.45,2026-06-04,1713,N,nominal,2.0NRT,296.35,4.74,D
-12.43388,-58.40637,331.38,0.53,0.42,2026-06-04,1717,N,nominal,2.0NRT,300.09,7,D
-27.22602,-60.98855,328.43,0.38,0.59,2026-06-04,1713,N,nominal,2.0NRT,295.42,4.19,D
-12.44258,-58.46983,342.2,0.53,0.42,2026-06-04,1717,N,nominal,2.0NRT,310.52,52.48,D
-27.22634,-60.99252,349.81,0.38,0.59,2026-06-04,1713,N,nominal,2.0NRT,297.79,4.19,D
-12.44324,-58.47466,352.46,0.53,0.42,2026-06-04,1717,N,nominal,2.0NRT,309.38,51,D
-26.798,-56.61592,344.8,0.41,0.45,2026-06-04,1713,N,nominal,2.0NRT,296.7,5.16,D
-13.28132,-65.39667,332.64,0.51,0.66,2026-06-04,1717,N,nominal,2.0NRT,295.7,6.39,D
-26.4216,-53.57951,327.39,0.44,0.38,2026-06-04,1713,N,nominal,2.0NRT,295.84,1.69,D
-26.50954,-54.54813,336.48,0.48,0.4,2026-06-04,1713,N,nominal,2.0NRT,306.81,77.45,D
-13.28185,-65.40149,331.87,0.51,0.66,2026-06-04,1717,N,nominal,2.0NRT,295.89,4.6,D
-26.50583,-54.54868,340.02,0.48,0.4,2026-06-04,1713,N,nominal,2.0NRT,302.15,77.45,D
-11.33379,-51.39351,348.26,0.45,0.39,2026-06-04,1717,N,nominal,2.0NRT,304.84,7.19,D
-26.4996,-54.55951,336.18,0.48,0.4,2026-06-04,1713,N,nominal,2.0NRT,295.88,2.57,D
-12.23151,-57.27179,330.32,0.46,0.39,2026-06-04,1717,N,low,2.0NRT,300.71,4.64,D
-26.49529,-54.55526,326.75,0.48,0.4,2026-06-04,1713,N,nominal,2.0NRT,296.73,9.64,D
-11.32952,-51.38997,338.75,0.45,0.39,2026-06-04,1717,N,nominal,2.0NRT,304.96,7.19,D
-26.49589,-54.56009,346.15,0.48,0.4,2026-06-04,1713,N,nominal,2.0NRT,315.97,46.71,D
-26.49159,-54.55593,331.06,0.48,0.4,2026-06-04,1713,N,nominal,2.0NRT,297.28,9.64,D
-11.33021,-51.3941,349.91,0.45,0.39,2026-06-04,1717,N,nominal,2.0NRT,305.39,7.19,D
-26.49218,-54.56071,356.65,0.48,0.4,2026-06-04,1713,N,nominal,2.0NRT,302.5,46.71,D
-11.55708,-52.78281,335.29,0.4,0.37,2026-06-04,1717,N,nominal,2.0NRT,304.24,16.44,D
-26.49459,-54.5575,343.01,0.48,0.4,2026-06-04,1713,N,nominal,2.0NRT,308.21,26.85,D
-11.55766,-52.78649,327.73,0.4,0.37,2026-06-04,1717,N,low,2.0NRT,299.87,6.51,D
-26.49521,-54.56232,333.59,0.48,0.4,2026-06-04,1713,N,nominal,2.0NRT,304.97,26.85,D
-12.2279,-57.27234,333.95,0.46,0.39,2026-06-04,1717,N,nominal,2.0NRT,301.73,4.64,D
-26.49088,-54.55816,346.67,0.48,0.4,2026-06-04,1713,N,nominal,2.0NRT,296.42,26.85,D
-26.4915,-54.56295,335.55,0.48,0.4,2026-06-04,1713,N,nominal,2.0NRT,294.89,26.85,D
-12.22848,-57.27654,345.35,0.46,0.39,2026-06-04,1717,N,nominal,2.0NRT,310.85,23.9,D
-26.89368,-58.29183,336.41,0.52,0.5,2026-06-04,1713,N,nominal,2.0NRT,295.63,3.25,D
-12.22907,-57.28077,331.61,0.46,0.39,2026-06-04,1717,N,nominal,2.0NRT,295.69,23.9,D
-26.7057,-56.66533,332.85,0.41,0.45,2026-06-04,1713,N,nominal,2.0NRT,295.88,4.44,D
-11.55699,-52.78338,336.66,0.4,0.37,2026-06-04,1717,N,nominal,2.0NRT,307.95,17.4,D
-26.76926,-57.44707,352.37,0.46,0.47,2026-06-04,1713,N,nominal,2.0NRT,298.41,20.14,D
-11.33244,-51.39348,367,0.45,0.39,2026-06-04,1717,N,high,2.0NRT,306.42,19.25,D
-26.29759,-53.811,333.38,0.44,0.39,2026-06-04,1713,N,nominal,2.0NRT,295.82,5.55,D
-11.5536,-52.78394,336.41,0.4,0.37,2026-06-04,1717,N,nominal,2.0NRT,303.53,17.4,D
-26.22979,-53.48272,329.69,0.43,0.38,2026-06-04,1713,N,nominal,2.0NRT,294.53,1.74,D
-26.31064,-54.08665,330.89,0.46,0.39,2026-06-04,1713,N,nominal,2.0NRT,294.76,2.89,D
-11.55418,-52.78762,336.28,0.4,0.37,2026-06-04,1717,N,nominal,2.0NRT,306.39,13.57,D
-27.06985,-61.10201,329.13,0.39,0.59,2026-06-04,1713,N,nominal,2.0NRT,293.09,1.62,D
-12.23142,-57.27544,331.92,0.46,0.39,2026-06-04,1717,N,low,2.0NRT,301.96,6.62,D
-26.13524,-53.15627,326.85,0.42,0.38,2026-06-04,1713,N,nominal,2.0NRT,299.74,3.24,D
-11.32819,-51.38994,334.8,0.45,0.39,2026-06-04,1717,N,nominal,2.0NRT,304.54,5.25,D
-26.11796,-53.10779,332.39,0.42,0.38,2026-06-04,1713,N,nominal,2.0NRT,299.58,2.88,D
-11.55079,-52.78817,333.7,0.4,0.37,2026-06-04,1717,N,low,2.0NRT,306.83,3.3,D
-25.97818,-52.44852,335.02,0.4,0.37,2026-06-04,1713,N,nominal,2.0NRT,292.51,6.11,D
-12.2272,-57.27177,330.07,0.46,0.39,2026-06-04,1717,N,low,2.0NRT,302.15,4.5,D
-26.47103,-56.29711,327.11,0.39,0.44,2026-06-04,1713,N,nominal,2.0NRT,296.47,4.92,D
-26.47149,-56.30109,339.15,0.39,0.44,2026-06-04,1713,N,nominal,2.0NRT,296.68,3.13,D
-12.22781,-57.27597,347.39,0.46,0.39,2026-06-04,1717,N,nominal,2.0NRT,312.47,24.52,D
-26.46741,-56.30166,325.01,0.39,0.44,2026-06-04,1713,N,low,2.0NRT,296.27,3.13,D
-12.22842,-57.28018,338.53,0.46,0.39,2026-06-04,1717,N,nominal,2.0NRT,299.2,24.52,D
-26.46787,-56.30564,339.74,0.39,0.44,2026-06-04,1713,N,nominal,2.0NRT,296.61,3.13,D
-11.5474,-52.78872,334.13,0.4,0.37,2026-06-04,1717,N,low,2.0NRT,306.16,3.3,D
-25.4987,-49.46709,331.04,0.4,0.37,2026-06-04,1713,N,nominal,2.0NRT,292.4,8.82,D
-12.2242,-57.2765,337.03,0.46,0.39,2026-06-04,1717,N,nominal,2.0NRT,304.7,24.52,D
-26.23982,-54.68739,331.61,0.48,0.4,2026-06-04,1713,N,nominal,2.0NRT,296.3,2.31,D
-12.22481,-57.28071,350.38,0.46,0.39,2026-06-04,1717,N,nominal,2.0NRT,309.22,24.52,D
-26.09321,-53.75106,329.18,0.44,0.38,2026-06-04,1713,N,nominal,2.0NRT,295.62,2.92,D
-26.38903,-56.19601,331.89,0.39,0.44,2026-06-04,1713,N,nominal,2.0NRT,295.68,2.25,D
-11.544,-52.78926,333.05,0.4,0.37,2026-06-04,1717,N,low,2.0NRT,304.26,3.44,D
-26.19842,-54.62943,332.91,0.48,0.4,2026-06-04,1713,N,nominal,2.0NRT,295.78,4.87,D
-12.2212,-57.28125,342.37,0.46,0.39,2026-06-04,1717,N,nominal,2.0NRT,305.13,5.21,D
-25.9408,-52.94829,331.9,0.41,0.37,2026-06-04,1713,N,nominal,2.0NRT,297.02,2.54,D
-13.28329,-65.40006,341.47,0.51,0.66,2026-06-04,1717,N,nominal,2.0NRT,296.06,7.62,D
-26.11746,-54.25164,347.89,0.46,0.39,2026-06-04,1713,N,nominal,2.0NRT,301.94,8.66,D
-26.11382,-54.25222,346.68,0.46,0.39,2026-06-04,1713,N,nominal,2.0NRT,300.35,8.66,D
-12.21698,-57.27755,330.28,0.46,0.39,2026-06-04,1717,N,low,2.0NRT,304.06,5.21,D
-26.11443,-54.2569,331.66,0.46,0.39,2026-06-04,1713,N,nominal,2.0NRT,299.85,8.66,D
-12.21758,-57.28177,335.38,0.46,0.39,2026-06-04,1717,N,low,2.0NRT,307.86,5.21,D
-26.11079,-54.25748,332.1,0.46,0.39,2026-06-04,1713,N,nominal,2.0NRT,299.97,6.14,D
-12.21819,-57.286,334.57,0.46,0.39,2026-06-04,1717,N,low,2.0NRT,308.11,7.32,D
-26.30973,-56.33119,333.66,0.39,0.44,2026-06-04,1713,N,nominal,2.0NRT,296.07,3.1,D
-12.21458,-57.28653,338.45,0.46,0.39,2026-06-04,1717,N,nominal,2.0NRT,309.39,18.7,D
-26.28497,-56.44467,333.63,0.4,0.44,2026-06-04,1713,N,nominal,2.0NRT,295.48,2.55,D
-26.28323,-56.44757,346.42,0.4,0.44,2026-06-04,1713,N,nominal,2.0NRT,295.52,5.62,D
-12.21097,-57.28705,345.45,0.46,0.39,2026-06-04,1717,N,nominal,2.0NRT,307.77,18.7,D
-26.24817,-56.29023,340.34,0.39,0.44,2026-06-04,1713,N,nominal,2.0NRT,297.15,14.04,D
-10.85291,-48.75232,346.74,0.43,0.46,2026-06-04,1717,N,nominal,2.0NRT,300.61,3.96,D
-26.24863,-56.29419,349.49,0.39,0.44,2026-06-04,1713,N,nominal,2.0NRT,295.98,14.04,D
-10.81433,-48.57962,339.86,0.44,0.46,2026-06-04,1717,N,nominal,2.0NRT,296.37,4.53,D
-26.2441,-56.29082,343.42,0.39,0.44,2026-06-04,1713,N,nominal,2.0NRT,303.53,14.04,D
-26.24456,-56.29477,333.18,0.39,0.44,2026-06-04,1713,N,nominal,2.0NRT,295.82,14.04,D
-11.54723,-53.09586,328.24,0.4,0.37,2026-06-04,1717,N,nominal,2.0NRT,296.67,0.08,D
-26.31435,-57.33894,367,0.45,0.47,2026-06-04,1713,N,high,2.0NRT,300.81,16.23,D
-11.15846,-51.01427,330.54,0.47,0.4,2026-06-04,1717,N,nominal,2.0NRT,299.72,4.48,D
-26.31484,-57.34356,345.1,0.45,0.47,2026-06-04,1713,N,nominal,2.0NRT,297.58,16.23,D
-26.31,-57.33953,367,0.45,0.47,2026-06-04,1713,N,high,2.0NRT,294.93,16.23,D
-11.15867,-51.01254,332.5,0.47,0.4,2026-06-04,1717,N,nominal,2.0NRT,298.64,3.09,D
-26.31049,-57.34414,355.48,0.45,0.47,2026-06-04,1713,N,nominal,2.0NRT,298.54,16.23,D
-11.15065,-51.00944,333.16,0.47,0.4,2026-06-04,1717,N,nominal,2.0NRT,300.24,3.47,D
-26.31097,-57.34867,342.88,0.45,0.47,2026-06-04,1713,N,nominal,2.0NRT,296.56,31.13,D
-11.15136,-51.01377,336.12,0.47,0.4,2026-06-04,1717,N,nominal,2.0NRT,301.5,3.47,D
-26.31145,-57.35317,354.27,0.45,0.47,2026-06-04,1713,N,nominal,2.0NRT,300.8,31.13,D
-11.74119,-54.79058,337.18,0.39,0.36,2026-06-04,1717,N,low,2.0NRT,309.14,6.48,D
-26.31194,-57.35773,325.24,0.45,0.47,2026-06-04,1713,N,low,2.0NRT,296.65,19.28,D
-26.30614,-57.3447,339.6,0.45,0.47,2026-06-04,1713,N,nominal,2.0NRT,296.93,15.16,D
-11.6345,-54.15749,336.99,0.38,0.36,2026-06-04,1717,N,nominal,2.0NRT,306.19,6.98,D
-26.3018,-57.3453,338.24,0.45,0.47,2026-06-04,1713,N,nominal,2.0NRT,297.99,15.16,D
-11.63504,-54.16101,344.09,0.38,0.36,2026-06-04,1717,N,nominal,2.0NRT,306.81,4.11,D
-26.11223,-56.01296,345.41,0.56,0.43,2026-06-04,1713,N,nominal,2.0NRT,296.22,13.34,D
-11.73334,-54.8063,349.24,0.39,0.36,2026-06-04,1717,N,nominal,2.0NRT,311.64,15.72,D
-26.24889,-57.23531,332.65,0.44,0.46,2026-06-04,1713,N,nominal,2.0NRT,294.24,3.77,D
-26.24939,-57.23982,330.22,0.44,0.46,2026-06-04,1713,N,nominal,2.0NRT,294.6,3.77,D
-11.63171,-54.16153,332.37,0.38,0.36,2026-06-04,1717,N,nominal,2.0NRT,301.69,4.11,D
-26.34737,-58.14835,353.37,0.5,0.49,2026-06-04,1713,N,nominal,2.0NRT,297.31,27.1,D
-10.9282,-49.94956,330.3,0.54,0.42,2026-06-04,1717,N,low,2.0NRT,301.55,5.6,D
-26.14497,-56.57733,331.5,0.4,0.44,2026-06-04,1713,N,nominal,2.0NRT,295.77,1.96,D
-12.93783,-64.01463,367,0.41,0.61,2026-06-04,1717,N,high,2.0NRT,299.68,8.69,D
-26.15056,-56.62656,355.54,0.41,0.45,2026-06-04,1713,N,nominal,2.0NRT,297.21,7.6,D
-26.14641,-56.62712,332.88,0.41,0.45,2026-06-04,1713,N,nominal,2.0NRT,295.76,3.51,D
-13.06622,-65.13355,367,0.49,0.65,2026-06-04,1717,N,high,2.0NRT,295.48,12.59,D
-26.28235,-58.47884,336.58,0.52,0.5,2026-06-04,1713,N,nominal,2.0NRT,290.87,3.88,D
-12.93738,-64.01079,334.27,0.41,0.61,2026-06-04,1717,N,nominal,2.0NRT,298.22,7.08,D
-26.28075,-58.48154,336.99,0.52,0.5,2026-06-04,1713,N,nominal,2.0NRT,293.75,4.67,D
-10.92125,-49.95586,333.29,0.54,0.42,2026-06-04,1717,N,nominal,2.0NRT,300.35,5.23,D
-25.952,-56.25515,328.41,0.38,0.44,2026-06-04,1713,N,nominal,2.0NRT,295.6,2.52,D
-26.34038,-62.86029,336.6,0.49,0.65,2026-06-04,1713,N,nominal,2.0NRT,291.48,5.07,D
-10.27476,-46.32342,354.88,0.63,0.54,2026-06-04,1717,N,nominal,2.0NRT,288.8,9.65,D
-25.67774,-55.86003,327.87,0.55,0.42,2026-06-04,1713,N,nominal,2.0NRT,295.55,3.26,D
-10.81032,-49.33147,354.09,0.39,0.44,2026-06-04,1717,N,nominal,2.0NRT,305.89,8.58,D
-25.78908,-56.79311,325.51,0.41,0.45,2026-06-04,1713,N,nominal,2.0NRT,294.25,2.18,D
-25.61397,-55.40824,336,0.52,0.41,2026-06-04,1713,N,nominal,2.0NRT,297.53,4.46,D
-10.81094,-49.33506,333.92,0.39,0.44,2026-06-04,1717,N,nominal,2.0NRT,303.02,8.58,D
-26.33999,-62.85962,337.55,0.49,0.65,2026-06-04,1713,N,nominal,2.0NRT,291.59,5.67,D
-10.91652,-49.95156,333.59,0.54,0.42,2026-06-04,1717,N,nominal,2.0NRT,301.83,7.81,D
-25.51754,-55.46201,326.25,0.52,0.41,2026-06-04,1713,N,nominal,2.0NRT,295.2,3.51,D
-25.49382,-55.55589,330.22,0.52,0.42,2026-06-04,1713,N,nominal,2.0NRT,295.95,3.92,D
-10.26974,-46.3242,343.64,0.63,0.54,2026-06-04,1717,N,nominal,2.0NRT,273.79,5.02,D
-25.33309,-54.97366,328.7,0.49,0.4,2026-06-04,1713,N,nominal,2.0NRT,299.49,2.64,D
-10.91262,-49.95223,349.67,0.54,0.42,2026-06-04,1717,N,nominal,2.0NRT,303.27,16.38,D
-25.98434,-61.57426,340.34,0.4,0.6,2026-06-04,1713,N,nominal,2.0NRT,295.42,8.05,D
-10.46749,-47.49055,333.92,0.52,0.5,2026-06-04,1717,N,nominal,2.0NRT,296.63,2.75,D
